time_period,time_identifier,geographic_level,country_code,country_name,version,old_la_code,new_la_code,la_name,school_name,school_urn,school_laestab,disadvantage_status,exam_cohort,end1618_student_count,aps_per_entry,aps_per_entry_grade,aps_per_entry_student_count,retained_percent,retained_assessed_percent,retained_student_count,retained_2nd_year_percent,retained_2nd_year_student_count,value_added,value_added_upper_ci,value_added_lower_ci,progress_banding,best_three_alevels_aps,best_three_alevels_grade,best_three_alevels_student_count,aab_percent,aab_student_count,level_3_maths_percent,level_3_maths_student_count,vocational_percent,vocational_student_count,maths_progress,maths_progress_entries_percent,maths_progress_inscope_count,english_progress,english_progress_entries_percent,english_progress_inscope_count
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Disadvantaged,Technical certificate,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Disadvantaged,Technical certificate,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Disadvantaged,Technical certificate,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Disadvantaged,Technical certificate,25,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,A level,201,c,c,c,z,z,z,z,z,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,A level,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,A level,193,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,A level,189,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Academic,201,39.47,B,197,98.5,z,202,z,z,-0.07,0.02,-0.16,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Academic,216,38.13,B-,211,97.2,z,217,z,z,-0.14,-0.05,-0.22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Academic,193,38.67,B,190,98.5,z,194,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Academic,189,39.62,B,185,98.9,z,189,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Applied general,201,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Applied general,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Applied general,193,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Applied general,189,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Tech level,201,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Tech level,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Tech level,193,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Tech level,189,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Technical certificate,201,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Technical certificate,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Technical certificate,193,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Not disadvantaged,Technical certificate,189,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,A level,227,c,c,1,z,z,z,z,z,c,c,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,A level,237,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,A level,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,A level,216,c,c,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Academic,227,38.84,B,222,98.2,96.1,228,z,z,-0.1,-0.01,-0.19,Below average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Academic,237,37.88,B-,230,96.6,z,237,z,z,-0.16,-0.07,-0.25,Below average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Academic,206,38.22,B-,202,97.6,z,208,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Academic,216,38.92,B,211,98.6,z,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Applied general,227,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Applied general,237,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Applied general,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Applied general,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,E/M measures,227,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,97.2,218,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,E/M measures,237,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,E/M measures,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,E/M measures,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Tech level,227,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Tech level,237,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Tech level,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Tech level,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Technical certificate,227,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Technical certificate,237,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Technical certificate,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,303,E09000004,Bexley,Bexley Grammar School,136369,3034000,Total,Technical certificate,216,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,A level,17,40.82,B,16,94.1,z,17,z,z,0.13,0.44,-0.17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,A level,16,34.67,C+,15,93.8,z,16,z,z,-0.41,-0.08,-0.74,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,A level,11,40.00,B,11,100.0,z,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,A level,17,39.8,B,16,94.1,z,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Academic,17,41.01,B,16,94.1,z,17,z,z,0.16,0.46,-0.14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Academic,16,34.77,C+,15,93.8,z,16,z,z,-0.4,-0.07,-0.72,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Academic,11,40.00,B,11,100.0,z,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Academic,17,39.9,B,16,94.1,z,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Applied general,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Applied general,16,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Applied general,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Applied general,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Tech level,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Tech level,16,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Tech level,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Tech level,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Technical certificate,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Technical certificate,16,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Technical certificate,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Disadvantaged,Technical certificate,17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,A level,205,39.95,B,199,97.1,z,205,z,z,-0,0.08,-0.09,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,A level,212,38.83,B,205,95.8,z,212,z,z,-0.22,-0.13,-0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,A level,214,40.47,B,207,95.4,z,217,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,A level,209,43.97,B+,202,96.2,z,210,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Academic,205,40.05,B,200,97.1,z,205,z,z,0,0.08,-0.08,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Academic,212,39.00,B,205,95.8,z,212,z,z,-0.2,-0.12,-0.29,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Academic,214,40.73,B,207,95.4,z,217,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Academic,209,44.02,B+,202,96.2,z,210,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Applied general,205,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Applied general,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Applied general,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Applied general,209,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Tech level,205,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Tech level,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Tech level,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Tech level,209,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Technical certificate,205,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Technical certificate,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Technical certificate,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Not disadvantaged,Technical certificate,209,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,A level,223,39.97,B,216,96.9,96.4,223,z,z,0.01,0.09,-0.07,Average,39.92,B,215,18.1,215,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,A level,234,38.51,B,226,95.7,z,234,z,z,-0.23,-0.15,-0.31,Below average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,A level,226,40.43,B,219,95.6,z,229,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,A level,228,43.66,B+,219,96.1,z,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Academic,223,40.08,B,217,96.9,96.4,223,z,z,0.01,0.09,-0.06,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Academic,234,38.68,B,226,95.7,z,234,z,z,-0.22,-0.14,-0.3,Below average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Academic,226,40.68,B,219,95.6,z,229,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Academic,228,43.72,B+,219,96.1,z,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Applied general,223,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,2,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Applied general,234,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Applied general,226,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Applied general,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,E/M measures,223,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,46.5,215,z,z,c,c,1,c,c,1
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,E/M measures,234,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,E/M measures,226,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,E/M measures,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Tech level,223,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,2,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Tech level,234,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,Highworth Grammar School,136379,8864092,Total,Tech level,226,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
